time_date;province_isocode;region_isocode;payment_system_name;Category;Unit;value
2022-07-01;BT;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;19.431
2022-08-01;BT;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;20.276
2022-09-01;BT;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;20.096
2022-10-01;BT;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;18.536
2022-11-01;BT;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;19.414
2022-12-01;BT;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;21.119
2020-01-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2177.988
2020-02-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;1824.421
2020-03-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2124.865
2020-04-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;1894.864
2020-05-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2156.721
2020-06-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;1635.638
2020-07-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2268.704
2020-08-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2393.610
2020-09-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2286.287
2020-10-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2354.589
2020-11-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2218.690
2020-12-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2510.775
2021-01-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2317.043
2021-02-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2025.436
2021-03-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2441.387
2021-04-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2038.725
2021-05-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2488.205
2021-06-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2455.545
2021-07-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2394.412
2021-08-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2291.019
2021-09-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2354.486
2021-10-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2813.635
2021-11-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2637.949
2021-12-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;4627.114
2022-01-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;4925.445
2022-02-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2798.712
2022-03-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;3107.975
2022-04-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;4709.195
2022-05-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2872.537
2022-06-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2931.656
2022-07-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;3393.868
2022-08-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;3253.033
2022-09-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2963.562
2022-10-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;2991.282
2022-11-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;3000.945
2022-12-01;BE;SM;Debit Cards;Transactions Volume;000 Unit of Transactions;3318.950
2020-01-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;12.748
2020-02-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;12.001
2020-03-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;12.010
2020-04-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;9.267
2020-05-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;14.753
2020-06-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;16.341
2020-07-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;17.616
2020-08-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;19.037
2020-09-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;18.752
2020-10-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;23.448
2020-11-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;26.808
2020-12-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;26.888
2021-01-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;25.102
2021-02-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;18.002
2021-03-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;23.949
2021-04-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;28.983
2021-05-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;29.967
2021-06-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;57.972
2021-07-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;75.651
2021-08-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;119.908
2021-09-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;10.439
2021-10-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;11.150
2021-11-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;11.851
2021-12-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;12.459
2022-01-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;14.697
2022-02-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;12.145
2022-03-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;10.505
2022-04-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;12.854
2022-05-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;13.678
2022-06-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;14.389
2022-07-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;15.175
2022-08-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;15.591
2022-09-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;15.020
2022-10-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;15.932
2022-11-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;16.825
2022-12-01;BE;SM;Credit Cards;Transactions Volume;000 Unit of Transactions;14.339
2020-01-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2020-02-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2020-03-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2020-04-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.009
2020-05-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2020-06-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.016
2020-07-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.018
2020-08-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.019
2020-09-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.019
2020-10-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.023
2020-11-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.027
2020-12-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.027
2021-01-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2021-02-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.018
2021-03-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.024
2021-04-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.029
2021-05-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.030
2021-06-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.058
2021-07-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.076
2021-08-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.120
2021-09-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.010
2021-10-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.011
2021-11-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2021-12-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2022-01-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2022-02-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2022-03-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.011
2022-04-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2022-05-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2022-06-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2022-07-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2022-08-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.016
2022-09-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2022-10-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.016
2022-11-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.017
2022-12-01;BE;SM;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2020-01-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.976
2020-02-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.856
2020-03-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.977
2020-04-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.905
2020-05-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.803
2020-06-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.051
2020-07-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.093
2020-08-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.996
2020-09-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.679
2020-10-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.600
2020-11-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.738
2020-12-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.699
2021-01-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.641
2021-02-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.634
2021-03-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.744
2021-04-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.733
2021-05-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.628
2021-06-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.721
2021-07-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.689
2021-08-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.763
2021-09-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.839
2021-10-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.809
2021-11-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.897
2021-12-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.207
2022-01-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.764
2022-02-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.759
2022-03-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.024
2022-04-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.992
2022-05-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.907
2022-06-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.138
2022-07-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.998
2022-08-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.101
2022-09-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.098
2022-10-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.193
2022-11-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.972
2022-12-01;BE;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.891
2020-01-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;9581.244
2020-02-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;10116.282
2020-03-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;9371.890
2020-04-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;6818.408
2020-05-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;7858.555
2020-06-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;7494.064
2020-07-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;8764.942
2020-08-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;9098.051
2020-09-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;8994.595
2020-10-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;10340.058
2020-11-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;8088.958
2020-12-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;10142.755
2021-01-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;8230.153
2021-02-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;8817.291
2021-03-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;10398.957
2021-04-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;10928.509
2021-05-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;10696.580
2021-06-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;9088.124
2021-07-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;11361.029
2021-08-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;7856.934
2021-09-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;14703.218
2021-10-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;8253.024
2021-11-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;8474.273
2021-12-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;9026.662
2022-01-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;10785.692
2022-02-01;YO;JW;Debit Cards;Transactions Volume;000 Unit of Transactions;9774.424
